Customer ID,Probability,Segment,Next Best Action
234,0.0,Deprioritized,Exclude from current campaign
347,0.0,Deprioritized,Exclude from current campaign
6418,0.0,Deprioritized,Exclude from current campaign
2032,0.0,Deprioritized,Exclude from current campaign
4339,0.0,Deprioritized,Exclude from current campaign
5415,0.0,Deprioritized,Exclude from current campaign
820,0.0,Deprioritized,Exclude from current campaign
292,0.0,Deprioritized,Exclude from current campaign
3386,0.0,Deprioritized,Exclude from current campaign
5577,0.0,Deprioritized,Exclude from current campaign
5371,0.0,Deprioritized,Exclude from current campaign
2060,0.0,Deprioritized,Exclude from current campaign
5653,0.0,Deprioritized,Exclude from current campaign
4469,0.0,Deprioritized,Exclude from current campaign
642,0.0,Deprioritized,Exclude from current campaign
4503,0.0,Deprioritized,Exclude from current campaign
2920,0.0,Deprioritized,Exclude from current campaign
2776,0.0,Deprioritized,Exclude from current campaign
2012,0.0,Deprioritized,Exclude from current campaign
1876,0.0,Deprioritized,Exclude from current campaign
2565,0.0,Deprioritized,Exclude from current campaign
6804,0.0,Deprioritized,Exclude from current campaign
2085,0.0,Deprioritized,Exclude from current campaign
5304,0.0,Deprioritized,Exclude from current campaign
5746,0.0,Deprioritized,Exclude from current campaign
6480,0.0,Deprioritized,Exclude from current campaign
4011,0.0,Deprioritized,Exclude from current campaign
2632,0.0,Deprioritized,Exclude from current campaign
4238,0.0,Deprioritized,Exclude from current campaign
6114,0.0,Deprioritized,Exclude from current campaign
7856,0.0,Deprioritized,Exclude from current campaign
2029,0.0,Deprioritized,Exclude from current campaign
2084,0.0,Deprioritized,Exclude from current campaign
3641,0.0,Deprioritized,Exclude from current campaign
3767,0.0,Deprioritized,Exclude from current campaign
7171,0.0,Deprioritized,Exclude from current campaign
273,0.0,Deprioritized,Exclude from current campaign
5617,0.0,Deprioritized,Exclude from current campaign
6526,0.0,Deprioritized,Exclude from current campaign
1674,0.0,Deprioritized,Exclude from current campaign
3733,0.0,Deprioritized,Exclude from current campaign
7131,0.0,Deprioritized,Exclude from current campaign
6469,0.0,Deprioritized,Exclude from current campaign
607,0.0,Deprioritized,Exclude from current campaign
1073,0.0,Deprioritized,Exclude from current campaign
5235,0.0,Deprioritized,Exclude from current campaign
5460,0.0,Deprioritized,Exclude from current campaign
5375,0.0,Deprioritized,Exclude from current campaign
3453,0.0,Deprioritized,Exclude from current campaign
83,0.0,Deprioritized,Exclude from current campaign
1269,0.0,Deprioritized,Exclude from current campaign
7071,0.0,Deprioritized,Exclude from current campaign
4778,0.0,Deprioritized,Exclude from current campaign
2654,0.0,Deprioritized,Exclude from current campaign
3974,0.0,Deprioritized,Exclude from current campaign
3598,0.0,Deprioritized,Exclude from current campaign
7180,0.0,Deprioritized,Exclude from current campaign
1168,0.0,Deprioritized,Exclude from current campaign
5068,0.0,Deprioritized,Exclude from current campaign
4177,0.0,Deprioritized,Exclude from current campaign
2008,0.0,Deprioritized,Exclude from current campaign
2774,0.0,Deprioritized,Exclude from current campaign
6385,0.0,Deprioritized,Exclude from current campaign
1832,0.0,Deprioritized,Exclude from current campaign
1888,0.0,Deprioritized,Exclude from current campaign
7881,0.0,Deprioritized,Exclude from current campaign
7536,0.0,Deprioritized,Exclude from current campaign
2305,0.0,Deprioritized,Exclude from current campaign
3599,0.0,Deprioritized,Exclude from current campaign
2535,0.0,Deprioritized,Exclude from current campaign
5619,0.0,Deprioritized,Exclude from current campaign
8197,0.0,Deprioritized,Exclude from current campaign
3838,0.0,Deprioritized,Exclude from current campaign
1336,0.0,Deprioritized,Exclude from current campaign
5523,0.0,Deprioritized,Exclude from current campaign
3004,0.0,Deprioritized,Exclude from current campaign
1440,0.0,Deprioritized,Exclude from current campaign
2031,0.0,Deprioritized,Exclude from current campaign
2253,0.0,Deprioritized,Exclude from current campaign
7474,0.0,Deprioritized,Exclude from current campaign
2966,0.0,Deprioritized,Exclude from current campaign
2944,0.0,Deprioritized,Exclude from current campaign
2419,0.0,Deprioritized,Exclude from current campaign
2311,0.0,Deprioritized,Exclude from current campaign
7717,0.0,Deprioritized,Exclude from current campaign
7321,0.0,Deprioritized,Exclude from current campaign
2887,0.0,Deprioritized,Exclude from current campaign
2639,0.0,Deprioritized,Exclude from current campaign
4677,0.0,Deprioritized,Exclude from current campaign
713,0.0,Deprioritized,Exclude from current campaign
227,0.0,Deprioritized,Exclude from current campaign
6967,0.0,Deprioritized,Exclude from current campaign
2202,0.0,Deprioritized,Exclude from current campaign
5488,0.0,Deprioritized,Exclude from current campaign
1512,0.0,Deprioritized,Exclude from current campaign
6614,0.0,Deprioritized,Exclude from current campaign
5682,0.0,Deprioritized,Exclude from current campaign
2877,0.0,Deprioritized,Exclude from current campaign
6530,0.0,Deprioritized,Exclude from current campaign
3657,0.0,Deprioritized,Exclude from current campaign
2451,0.0,Deprioritized,Exclude from current campaign
3463,0.0,Deprioritized,Exclude from current campaign
6777,0.0,Deprioritized,Exclude from current campaign
1705,0.0,Deprioritized,Exclude from current campaign
938,0.0,Deprioritized,Exclude from current campaign
6070,0.0,Deprioritized,Exclude from current campaign
1894,0.0,Deprioritized,Exclude from current campaign
4590,0.0,Deprioritized,Exclude from current campaign
1257,0.0,Deprioritized,Exclude from current campaign
1196,0.0,Deprioritized,Exclude from current campaign
3056,0.0,Deprioritized,Exclude from current campaign
373,0.0,Deprioritized,Exclude from current campaign
8094,0.0,Deprioritized,Exclude from current campaign
8121,0.0,Deprioritized,Exclude from current campaign
6517,0.0,Deprioritized,Exclude from current campaign
7053,0.0,Deprioritized,Exclude from current campaign
2524,0.0,Deprioritized,Exclude from current campaign
6770,0.0,Deprioritized,Exclude from current campaign
3545,0.0,Deprioritized,Exclude from current campaign
979,0.0,Deprioritized,Exclude from current campaign
7411,0.0,Deprioritized,Exclude from current campaign
5531,0.0,Deprioritized,Exclude from current campaign
1826,0.0,Deprioritized,Exclude from current campaign
169,0.0,Deprioritized,Exclude from current campaign
4025,0.0,Deprioritized,Exclude from current campaign
2756,0.0,Deprioritized,Exclude from current campaign
7672,0.0,Deprioritized,Exclude from current campaign
4439,0.0,Deprioritized,Exclude from current campaign
7850,0.0,Deprioritized,Exclude from current campaign
5249,0.0,Deprioritized,Exclude from current campaign
1130,0.0,Deprioritized,Exclude from current campaign
6760,0.0,Deprioritized,Exclude from current campaign
4095,0.0,Deprioritized,Exclude from current campaign
8192,0.0,Deprioritized,Exclude from current campaign
1866,0.0,Deprioritized,Exclude from current campaign
4477,0.0,Deprioritized,Exclude from current campaign
6344,0.0,Deprioritized,Exclude from current campaign
2096,0.0,Deprioritized,Exclude from current campaign
4570,0.0,Deprioritized,Exclude from current campaign
7292,0.0,Deprioritized,Exclude from current campaign
8002,0.0,Deprioritized,Exclude from current campaign
69,0.0,Deprioritized,Exclude from current campaign
7611,0.0,Deprioritized,Exclude from current campaign
7557,0.0,Deprioritized,Exclude from current campaign
602,0.0,Deprioritized,Exclude from current campaign
2814,0.0,Deprioritized,Exclude from current campaign
3582,0.0,Deprioritized,Exclude from current campaign
68,0.0,Deprioritized,Exclude from current campaign
1606,0.0,Deprioritized,Exclude from current campaign
2893,0.0,Deprioritized,Exclude from current campaign
2092,0.0,Deprioritized,Exclude from current campaign
4690,0.0,Deprioritized,Exclude from current campaign
5340,0.0,Deprioritized,Exclude from current campaign
652,0.0,Deprioritized,Exclude from current campaign
684,0.0,Deprioritized,Exclude from current campaign
3206,0.0,Deprioritized,Exclude from current campaign
8125,0.0,Deprioritized,Exclude from current campaign
1285,0.0,Deprioritized,Exclude from current campaign
7922,0.0,Deprioritized,Exclude from current campaign
2820,0.0,Deprioritized,Exclude from current campaign
5755,0.0,Deprioritized,Exclude from current campaign
450,0.0,Deprioritized,Exclude from current campaign
3892,0.0,Deprioritized,Exclude from current campaign
5178,0.0,Deprioritized,Exclude from current campaign
2573,0.0,Deprioritized,Exclude from current campaign
7100,0.0,Deprioritized,Exclude from current campaign
5993,0.0,Deprioritized,Exclude from current campaign
153,0.0,Deprioritized,Exclude from current campaign
5090,0.0,Deprioritized,Exclude from current campaign
5865,0.0,Deprioritized,Exclude from current campaign
1711,0.0,Deprioritized,Exclude from current campaign
2068,0.0,Deprioritized,Exclude from current campaign
6065,0.0,Deprioritized,Exclude from current campaign
7641,0.0,Deprioritized,Exclude from current campaign
7746,0.0,Deprioritized,Exclude from current campaign
2160,0.0,Deprioritized,Exclude from current campaign
6827,0.0,Deprioritized,Exclude from current campaign
7535,0.0,Deprioritized,Exclude from current campaign
5904,0.0,Deprioritized,Exclude from current campaign
1722,0.0,Deprioritized,Exclude from current campaign
170,0.0,Deprioritized,Exclude from current campaign
7201,0.0,Deprioritized,Exclude from current campaign
2430,0.0,Deprioritized,Exclude from current campaign
1694,0.0,Deprioritized,Exclude from current campaign
3357,0.0,Deprioritized,Exclude from current campaign
7831,0.0,Deprioritized,Exclude from current campaign
7951,0.0,Deprioritized,Exclude from current campaign
18,0.0,Deprioritized,Exclude from current campaign
5078,0.0,Deprioritized,Exclude from current campaign
2626,0.0,Deprioritized,Exclude from current campaign
6080,0.0,Deprioritized,Exclude from current campaign
5789,0.0,Deprioritized,Exclude from current campaign
5199,0.0,Deprioritized,Exclude from current campaign
359,0.0,Deprioritized,Exclude from current campaign
7235,0.0,Deprioritized,Exclude from current campaign
5880,0.0,Deprioritized,Exclude from current campaign
3465,0.0,Deprioritized,Exclude from current campaign
5661,0.0,Deprioritized,Exclude from current campaign
6945,0.0,Deprioritized,Exclude from current campaign
5592,0.0,Deprioritized,Exclude from current campaign
3966,0.0,Deprioritized,Exclude from current campaign
5347,0.0,Deprioritized,Exclude from current campaign
6947,0.0,Deprioritized,Exclude from current campaign
4637,0.0,Deprioritized,Exclude from current campaign
551,0.0,Deprioritized,Exclude from current campaign
7086,0.0,Deprioritized,Exclude from current campaign
6219,0.0,Deprioritized,Exclude from current campaign
2667,0.0,Deprioritized,Exclude from current campaign
8045,0.0,Deprioritized,Exclude from current campaign
6435,0.0,Deprioritized,Exclude from current campaign
1818,0.0,Deprioritized,Exclude from current campaign
6881,0.0,Deprioritized,Exclude from current campaign
883,0.0,Deprioritized,Exclude from current campaign
1016,0.0,Deprioritized,Exclude from current campaign
6133,0.0,Deprioritized,Exclude from current campaign
1407,0.0,Deprioritized,Exclude from current campaign
6966,0.0,Deprioritized,Exclude from current campaign
8129,0.0,Deprioritized,Exclude from current campaign
7390,0.0,Deprioritized,Exclude from current campaign
7255,0.0,Deprioritized,Exclude from current campaign
7199,0.0,Deprioritized,Exclude from current campaign
3503,0.0,Deprioritized,Exclude from current campaign
6842,0.0,Deprioritized,Exclude from current campaign
4342,0.0,Deprioritized,Exclude from current campaign
4815,0.0,Deprioritized,Exclude from current campaign
7039,0.0,Deprioritized,Exclude from current campaign
3830,0.0,Deprioritized,Exclude from current campaign
474,0.0,Deprioritized,Exclude from current campaign
3411,0.0,Deprioritized,Exclude from current campaign
5537,0.0,Deprioritized,Exclude from current campaign
5975,0.0,Deprioritized,Exclude from current campaign
3026,0.0,Deprioritized,Exclude from current campaign
6270,0.0,Deprioritized,Exclude from current campaign
4233,0.0,Deprioritized,Exclude from current campaign
4104,0.0,Deprioritized,Exclude from current campaign
5736,0.0,Deprioritized,Exclude from current campaign
5296,0.0,Deprioritized,Exclude from current campaign
7247,0.0,Deprioritized,Exclude from current campaign
4254,0.0,Deprioritized,Exclude from current campaign
6101,0.0,Deprioritized,Exclude from current campaign
6502,0.0,Deprioritized,Exclude from current campaign
1245,0.0,Deprioritized,Exclude from current campaign
6843,0.0,Deprioritized,Exclude from current campaign
6378,0.0,Deprioritized,Exclude from current campaign
4424,0.0,Deprioritized,Exclude from current campaign
3421,0.0,Deprioritized,Exclude from current campaign
4076,0.0,Deprioritized,Exclude from current campaign
4562,0.0,Deprioritized,Exclude from current campaign
3260,0.0,Deprioritized,Exclude from current campaign
5763,0.0,Deprioritized,Exclude from current campaign
4769,0.0,Deprioritized,Exclude from current campaign
2217,0.0,Deprioritized,Exclude from current campaign
7405,0.0,Deprioritized,Exclude from current campaign
3680,0.0,Deprioritized,Exclude from current campaign
8113,0.0,Deprioritized,Exclude from current campaign
8175,0.0,Deprioritized,Exclude from current campaign
5847,0.0,Deprioritized,Exclude from current campaign
5034,0.0,Deprioritized,Exclude from current campaign
6441,0.0,Deprioritized,Exclude from current campaign
375,0.0,Deprioritized,Exclude from current campaign
2002,0.0,Deprioritized,Exclude from current campaign
2066,0.0,Deprioritized,Exclude from current campaign
563,0.0,Deprioritized,Exclude from current campaign
5149,0.0,Deprioritized,Exclude from current campaign
2892,0.0,Deprioritized,Exclude from current campaign
7290,0.0,Deprioritized,Exclude from current campaign
6912,0.0,Deprioritized,Exclude from current campaign
4172,0.0,Deprioritized,Exclude from current campaign
4578,0.0,Deprioritized,Exclude from current campaign
4761,0.0,Deprioritized,Exclude from current campaign
3245,0.0,Deprioritized,Exclude from current campaign
2657,0.0,Deprioritized,Exclude from current campaign
6644,0.0,Deprioritized,Exclude from current campaign
7810,0.0,Deprioritized,Exclude from current campaign
1816,0.0,Deprioritized,Exclude from current campaign
5512,0.0,Deprioritized,Exclude from current campaign
2978,0.0,Deprioritized,Exclude from current campaign
4267,0.0,Deprioritized,Exclude from current campaign
952,0.0,Deprioritized,Exclude from current campaign
4037,0.0,Deprioritized,Exclude from current campaign
6030,0.0,Deprioritized,Exclude from current campaign
7095,0.0,Deprioritized,Exclude from current campaign
5873,0.0,Deprioritized,Exclude from current campaign
8019,0.0,Deprioritized,Exclude from current campaign
4027,0.0,Deprioritized,Exclude from current campaign
5135,0.0,Deprioritized,Exclude from current campaign
5400,0.0,Deprioritized,Exclude from current campaign
882,0.0,Deprioritized,Exclude from current campaign
6230,0.0,Deprioritized,Exclude from current campaign
4453,0.0,Deprioritized,Exclude from current campaign
6606,0.0,Deprioritized,Exclude from current campaign
1120,0.0,Deprioritized,Exclude from current campaign
1199,0.0,Deprioritized,Exclude from current campaign
5226,0.0,Deprioritized,Exclude from current campaign
2685,0.0,Deprioritized,Exclude from current campaign
1414,0.0,Deprioritized,Exclude from current campaign
4406,0.0,Deprioritized,Exclude from current campaign
8221,0.0,Deprioritized,Exclude from current campaign
4418,0.0,Deprioritized,Exclude from current campaign
5151,0.0,Deprioritized,Exclude from current campaign
4533,0.0,Deprioritized,Exclude from current campaign
5431,0.0,Deprioritized,Exclude from current campaign
592,0.0,Deprioritized,Exclude from current campaign
2148,0.0,Deprioritized,Exclude from current campaign
5336,0.0,Deprioritized,Exclude from current campaign
748,0.0,Deprioritized,Exclude from current campaign
1686,0.0,Deprioritized,Exclude from current campaign
1739,0.0,Deprioritized,Exclude from current campaign
7461,0.0,Deprioritized,Exclude from current campaign
4075,0.0,Deprioritized,Exclude from current campaign
2169,0.0,Deprioritized,Exclude from current campaign
2788,0.0,Deprioritized,Exclude from current campaign
4851,0.0,Deprioritized,Exclude from current campaign
1072,0.0,Deprioritized,Exclude from current campaign
2848,0.0,Deprioritized,Exclude from current campaign
2460,0.0,Deprioritized,Exclude from current campaign
774,0.0,Deprioritized,Exclude from current campaign
7670,0.0,Deprioritized,Exclude from current campaign
5779,0.0,Deprioritized,Exclude from current campaign
5204,0.0,Deprioritized,Exclude from current campaign
3347,0.0,Deprioritized,Exclude from current campaign
4121,0.0,Deprioritized,Exclude from current campaign
3039,0.0,Deprioritized,Exclude from current campaign
1074,0.0,Deprioritized,Exclude from current campaign
5200,0.0,Deprioritized,Exclude from current campaign
2494,0.0,Deprioritized,Exclude from current campaign
345,0.0,Deprioritized,Exclude from current campaign
3579,0.0,Deprioritized,Exclude from current campaign
1452,0.0,Deprioritized,Exclude from current campaign
6341,0.0,Deprioritized,Exclude from current campaign
1656,0.0,Deprioritized,Exclude from current campaign
1884,0.0,Deprioritized,Exclude from current campaign
1778,0.0,Deprioritized,Exclude from current campaign
1304,0.0,Deprioritized,Exclude from current campaign
2646,0.0,Deprioritized,Exclude from current campaign
484,0.0,Deprioritized,Exclude from current campaign
5769,0.0,Deprioritized,Exclude from current campaign
7869,0.0,Deprioritized,Exclude from current campaign
3540,0.0,Deprioritized,Exclude from current campaign
2246,0.0,Deprioritized,Exclude from current campaign
7635,0.0,Deprioritized,Exclude from current campaign
1294,0.0,Deprioritized,Exclude from current campaign
4020,0.0,Deprioritized,Exclude from current campaign
7979,0.0,Deprioritized,Exclude from current campaign
1757,0.0,Deprioritized,Exclude from current campaign
7890,0.0,Deprioritized,Exclude from current campaign
6627,0.0,Deprioritized,Exclude from current campaign
7462,0.0,Deprioritized,Exclude from current campaign
4932,0.0,Deprioritized,Exclude from current campaign
3736,0.0,Deprioritized,Exclude from current campaign
7783,0.0,Deprioritized,Exclude from current campaign
7552,0.0,Deprioritized,Exclude from current campaign
380,0.0,Deprioritized,Exclude from current campaign
3427,0.0,Deprioritized,Exclude from current campaign
4173,0.0,Deprioritized,Exclude from current campaign
2329,0.0,Deprioritized,Exclude from current campaign
4455,0.0,Deprioritized,Exclude from current campaign
4285,0.0,Deprioritized,Exclude from current campaign
2842,0.0,Deprioritized,Exclude from current campaign
1734,0.0,Deprioritized,Exclude from current campaign
626,0.0,Deprioritized,Exclude from current campaign
6333,0.0,Deprioritized,Exclude from current campaign
6503,0.0,Deprioritized,Exclude from current campaign
7828,0.0,Deprioritized,Exclude from current campaign
4952,0.0,Deprioritized,Exclude from current campaign
3011,0.0,Deprioritized,Exclude from current campaign
6926,0.0,Deprioritized,Exclude from current campaign
1351,0.0,Deprioritized,Exclude from current campaign
7556,0.0,Deprioritized,Exclude from current campaign
7335,0.0,Deprioritized,Exclude from current campaign
8137,0.0,Deprioritized,Exclude from current campaign
2502,0.0,Deprioritized,Exclude from current campaign
3576,0.0,Deprioritized,Exclude from current campaign
1033,0.0,Deprioritized,Exclude from current campaign
4907,0.0,Deprioritized,Exclude from current campaign
6975,0.0,Deprioritized,Exclude from current campaign
3081,0.0,Deprioritized,Exclude from current campaign
6322,0.0,Deprioritized,Exclude from current campaign
4398,0.0,Deprioritized,Exclude from current campaign
5446,0.0,Deprioritized,Exclude from current campaign
7739,0.0,Deprioritized,Exclude from current campaign
5155,0.0,Deprioritized,Exclude from current campaign
1571,0.0,Deprioritized,Exclude from current campaign
2256,0.0,Deprioritized,Exclude from current campaign
6353,0.0,Deprioritized,Exclude from current campaign
245,0.0,Deprioritized,Exclude from current campaign
7770,0.0,Deprioritized,Exclude from current campaign
1377,0.0,Deprioritized,Exclude from current campaign
4824,0.0,Deprioritized,Exclude from current campaign
3223,0.0,Deprioritized,Exclude from current campaign
6309,0.0,Deprioritized,Exclude from current campaign
160,0.0,Deprioritized,Exclude from current campaign
7312,0.0,Deprioritized,Exclude from current campaign
1804,0.0,Deprioritized,Exclude from current campaign
651,0.0,Deprioritized,Exclude from current campaign
7620,0.0,Deprioritized,Exclude from current campaign
4489,0.0,Deprioritized,Exclude from current campaign
3696,0.0,Deprioritized,Exclude from current campaign
7651,0.0,Deprioritized,Exclude from current campaign
3631,0.0,Deprioritized,Exclude from current campaign
1696,0.0,Deprioritized,Exclude from current campaign
4065,0.0,Deprioritized,Exclude from current campaign
7065,0.0,Deprioritized,Exclude from current campaign
7319,0.0,Deprioritized,Exclude from current campaign
3426,0.0,Deprioritized,Exclude from current campaign
2388,0.0,Deprioritized,Exclude from current campaign
6793,0.0,Deprioritized,Exclude from current campaign
4144,0.0,Deprioritized,Exclude from current campaign
5370,0.0,Deprioritized,Exclude from current campaign
1300,0.0,Deprioritized,Exclude from current campaign
7080,0.0,Deprioritized,Exclude from current campaign
5768,0.0,Deprioritized,Exclude from current campaign
856,0.0,Deprioritized,Exclude from current campaign
5829,0.0,Deprioritized,Exclude from current campaign
2345,0.0,Deprioritized,Exclude from current campaign
7056,0.0,Deprioritized,Exclude from current campaign
3853,0.0,Deprioritized,Exclude from current campaign
4232,0.0,Deprioritized,Exclude from current campaign
3044,0.0,Deprioritized,Exclude from current campaign
7971,0.0,Deprioritized,Exclude from current campaign
8031,0.0,Deprioritized,Exclude from current campaign
129,0.0,Deprioritized,Exclude from current campaign
1044,0.0,Deprioritized,Exclude from current campaign
7089,0.0,Deprioritized,Exclude from current campaign
2547,0.0,Deprioritized,Exclude from current campaign
659,0.0,Deprioritized,Exclude from current campaign
2368,0.0,Deprioritized,Exclude from current campaign
4359,0.0,Deprioritized,Exclude from current campaign
2824,0.0,Deprioritized,Exclude from current campaign
1133,0.0,Deprioritized,Exclude from current campaign
2407,0.0,Deprioritized,Exclude from current campaign
786,0.0,Deprioritized,Exclude from current campaign
4737,0.0,Deprioritized,Exclude from current campaign
6871,0.0,Deprioritized,Exclude from current campaign
7301,0.0,Deprioritized,Exclude from current campaign
7449,0.0,Deprioritized,Exclude from current campaign
4314,0.0,Deprioritized,Exclude from current campaign
6129,0.0,Deprioritized,Exclude from current campaign
4551,0.0,Deprioritized,Exclude from current campaign
3845,0.0,Deprioritized,Exclude from current campaign
1984,0.0,Deprioritized,Exclude from current campaign
6959,0.0,Deprioritized,Exclude from current campaign
6458,0.0,Deprioritized,Exclude from current campaign
2043,0.0,Deprioritized,Exclude from current campaign
4158,0.0,Deprioritized,Exclude from current campaign
5582,0.0,Deprioritized,Exclude from current campaign
7528,0.0,Deprioritized,Exclude from current campaign
7657,0.0,Deprioritized,Exclude from current campaign
2025,0.0,Deprioritized,Exclude from current campaign
3827,0.0,Deprioritized,Exclude from current campaign
5246,0.0,Deprioritized,Exclude from current campaign
2151,0.0,Deprioritized,Exclude from current campaign
3364,0.0,Deprioritized,Exclude from current campaign
3763,0.0,Deprioritized,Exclude from current campaign
2649,0.0,Deprioritized,Exclude from current campaign
7143,0.0,Deprioritized,Exclude from current campaign
7506,0.0,Deprioritized,Exclude from current campaign
824,0.0,Deprioritized,Exclude from current campaign
621,0.0,Deprioritized,Exclude from current campaign
4913,0.0,Deprioritized,Exclude from current campaign
7546,0.0,Deprioritized,Exclude from current campaign
3924,0.0,Deprioritized,Exclude from current campaign
6597,0.0,Deprioritized,Exclude from current campaign
478,0.0,Deprioritized,Exclude from current campaign
3878,0.0,Deprioritized,Exclude from current campaign
121,0.0,Deprioritized,Exclude from current campaign
5292,0.0,Deprioritized,Exclude from current campaign
331,0.0,Deprioritized,Exclude from current campaign
5696,0.0,Deprioritized,Exclude from current campaign
3883,0.0,Deprioritized,Exclude from current campaign
3327,0.0,Deprioritized,Exclude from current campaign
871,0.0,Deprioritized,Exclude from current campaign
486,0.0,Deprioritized,Exclude from current campaign
7533,0.0,Deprioritized,Exclude from current campaign
2874,0.0,Deprioritized,Exclude from current campaign
1291,0.0,Deprioritized,Exclude from current campaign
2641,0.0,Deprioritized,Exclude from current campaign
6623,0.0,Deprioritized,Exclude from current campaign
1503,0.0,Deprioritized,Exclude from current campaign
175,0.0,Deprioritized,Exclude from current campaign
2285,0.0,Deprioritized,Exclude from current campaign
5762,0.0,Deprioritized,Exclude from current campaign
2723,0.0,Deprioritized,Exclude from current campaign
5175,0.0,Deprioritized,Exclude from current campaign
5508,0.0,Deprioritized,Exclude from current campaign
8153,0.0,Deprioritized,Exclude from current campaign
6516,0.0,Deprioritized,Exclude from current campaign
6326,0.0,Deprioritized,Exclude from current campaign
4100,0.0,Deprioritized,Exclude from current campaign
2986,0.0,Deprioritized,Exclude from current campaign
3695,0.0,Deprioritized,Exclude from current campaign
7407,0.0,Deprioritized,Exclude from current campaign
2338,0.0,Deprioritized,Exclude from current campaign
5616,0.0,Deprioritized,Exclude from current campaign
5378,0.0,Deprioritized,Exclude from current campaign
5630,0.0,Deprioritized,Exclude from current campaign
7787,0.0,Deprioritized,Exclude from current campaign
3397,0.0,Deprioritized,Exclude from current campaign
7488,0.0,Deprioritized,Exclude from current campaign
7713,0.0,Deprioritized,Exclude from current campaign
4103,0.0,Deprioritized,Exclude from current campaign
2801,0.0,Deprioritized,Exclude from current campaign
869,0.0,Deprioritized,Exclude from current campaign
7994,0.0,Deprioritized,Exclude from current campaign
505,0.0,Deprioritized,Exclude from current campaign
6687,0.0,Deprioritized,Exclude from current campaign
2162,0.0,Deprioritized,Exclude from current campaign
7480,0.0,Deprioritized,Exclude from current campaign
4157,0.0,Deprioritized,Exclude from current campaign
3610,0.0,Deprioritized,Exclude from current campaign
1629,0.0,Deprioritized,Exclude from current campaign
566,0.0,Deprioritized,Exclude from current campaign
7562,0.0,Deprioritized,Exclude from current campaign
8133,0.0,Deprioritized,Exclude from current campaign
7703,0.0,Deprioritized,Exclude from current campaign
1979,0.0,Deprioritized,Exclude from current campaign
2206,0.0,Deprioritized,Exclude from current campaign
3414,0.0,Deprioritized,Exclude from current campaign
316,0.0,Deprioritized,Exclude from current campaign
4333,0.0,Deprioritized,Exclude from current campaign
2349,0.0,Deprioritized,Exclude from current campaign
3972,0.0,Deprioritized,Exclude from current campaign
231,0.0,Deprioritized,Exclude from current campaign
6105,0.0,Deprioritized,Exclude from current campaign
5845,0.0,Deprioritized,Exclude from current campaign
4341,0.0,Deprioritized,Exclude from current campaign
3967,0.0,Deprioritized,Exclude from current campaign
5589,0.0,Deprioritized,Exclude from current campaign
3070,0.0,Deprioritized,Exclude from current campaign
7575,0.0,Deprioritized,Exclude from current campaign
6400,0.0,Deprioritized,Exclude from current campaign
907,0.0,Deprioritized,Exclude from current campaign
421,0.0,Deprioritized,Exclude from current campaign
5048,0.0,Deprioritized,Exclude from current campaign
929,0.0,Deprioritized,Exclude from current campaign
2152,0.0,Deprioritized,Exclude from current campaign
6493,0.0,Deprioritized,Exclude from current campaign
1988,0.0,Deprioritized,Exclude from current campaign
7082,0.0,Deprioritized,Exclude from current campaign
8201,0.0,Deprioritized,Exclude from current campaign
7942,0.0,Deprioritized,Exclude from current campaign
2956,0.0,Deprioritized,Exclude from current campaign
2076,0.0,Deprioritized,Exclude from current campaign
7048,0.0,Deprioritized,Exclude from current campaign
8020,0.0,Deprioritized,Exclude from current campaign
6571,0.0,Deprioritized,Exclude from current campaign
687,0.0,Deprioritized,Exclude from current campaign
2690,0.0,Deprioritized,Exclude from current campaign
6577,0.0,Deprioritized,Exclude from current campaign
82,0.0,Deprioritized,Exclude from current campaign
4796,0.0,Deprioritized,Exclude from current campaign
1833,0.0,Deprioritized,Exclude from current campaign
3589,0.0,Deprioritized,Exclude from current campaign
3634,0.0,Deprioritized,Exclude from current campaign
668,0.0,Deprioritized,Exclude from current campaign
1690,0.0,Deprioritized,Exclude from current campaign
3583,0.0,Deprioritized,Exclude from current campaign
5044,0.0,Deprioritized,Exclude from current campaign
1761,0.0,Deprioritized,Exclude from current campaign
5850,0.0,Deprioritized,Exclude from current campaign
5872,0.0,Deprioritized,Exclude from current campaign
5478,0.0,Deprioritized,Exclude from current campaign
4687,0.0,Deprioritized,Exclude from current campaign
4884,0.0,Deprioritized,Exclude from current campaign
4072,0.0,Deprioritized,Exclude from current campaign
4096,0.0,Deprioritized,Exclude from current campaign
3006,0.0,Deprioritized,Exclude from current campaign
818,0.0,Deprioritized,Exclude from current campaign
7558,0.0,Deprioritized,Exclude from current campaign
4028,0.0,Deprioritized,Exclude from current campaign
4703,0.0,Deprioritized,Exclude from current campaign
4488,0.0,Deprioritized,Exclude from current campaign
8207,0.0,Deprioritized,Exclude from current campaign
283,0.0,Deprioritized,Exclude from current campaign
156,0.0,Deprioritized,Exclude from current campaign
4045,0.0,Deprioritized,Exclude from current campaign
2557,0.0,Deprioritized,Exclude from current campaign
3986,0.0,Deprioritized,Exclude from current campaign
3396,0.0,Deprioritized,Exclude from current campaign
6263,0.0,Deprioritized,Exclude from current campaign
3030,0.0,Deprioritized,Exclude from current campaign
2544,0.0,Deprioritized,Exclude from current campaign
2353,0.0,Deprioritized,Exclude from current campaign
43,0.0,Deprioritized,Exclude from current campaign
2982,0.0,Deprioritized,Exclude from current campaign
