Campaign Rank,Customer ID,Probability,Segment,Next Best Action,campaign,previous,contact_fatigue_flag,excessive_prior_contacts,expected_business_value
4416,5766,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4417,6001,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4418,7936,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4419,7448,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4420,7332,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4421,6078,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4422,6299,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4423,2061,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4424,743,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4425,6104,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4426,7392,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4427,8165,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4428,6551,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4429,6799,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4430,1675,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4431,226,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4432,2853,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4433,1417,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4434,4943,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4435,3017,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4436,6123,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4437,5741,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4438,940,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4439,6946,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4440,3622,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4441,1665,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4442,1311,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4443,6011,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4444,6292,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4445,3144,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4446,1494,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4447,7077,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4448,6424,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4449,732,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4450,6904,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4451,2267,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4452,7324,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4453,4340,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4454,7769,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4455,848,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4456,3179,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4457,7026,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4458,7677,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4459,2811,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4460,6613,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4461,4979,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4462,8167,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4463,4540,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4464,6009,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4465,7432,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4466,6800,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4467,6177,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4468,7497,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4469,865,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4470,2195,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4471,4166,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4472,2772,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4473,3744,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4474,1161,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4475,2237,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4476,44,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4477,7737,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4478,7360,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4479,2498,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4480,1658,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4481,6979,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4482,3119,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4483,6735,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4484,6693,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4485,1329,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4486,5724,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4487,7565,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4488,5223,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4489,5668,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4490,5181,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4491,8043,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4492,1244,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4493,1510,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4494,2968,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4495,6256,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4496,2271,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4497,3638,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4498,1748,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4499,6271,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4500,6077,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4501,811,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4502,2379,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4503,2297,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4504,75,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4505,6150,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4506,3012,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4507,1098,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4508,1189,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4509,7501,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4510,7564,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4511,7984,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4512,3618,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4513,4329,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4514,4421,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4515,6182,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4516,213,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4517,4629,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4518,1261,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4519,5066,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4520,7598,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4521,7175,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4522,1659,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4523,3171,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4524,5373,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4525,6018,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4526,2851,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4527,4850,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4528,6717,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4529,7364,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4530,8039,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4531,1488,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4532,4448,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4533,3315,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4534,2541,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4535,7538,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4536,5401,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4537,1369,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4538,187,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4539,4922,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4540,7925,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4541,870,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4542,4655,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4543,2732,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4544,8191,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4545,2321,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4546,346,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4547,2261,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4548,1042,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4549,3787,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4550,6790,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4551,4926,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4552,1089,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4553,3405,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4554,1141,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4555,2726,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4556,3729,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4557,5493,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4558,230,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4559,3533,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4560,212,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4561,6785,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4562,7824,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4563,966,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4564,790,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4565,2375,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4566,5197,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4567,2747,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4568,2447,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4569,4988,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4570,2109,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4571,7968,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4572,2808,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4573,5726,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4574,1111,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4575,6686,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4576,3659,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4577,1782,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4578,6936,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4579,5748,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4580,3822,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4581,574,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4582,1679,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4583,2468,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4584,4684,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4585,7865,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4586,7973,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4587,4462,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4588,458,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4589,7511,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4590,7017,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4591,2230,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4592,6586,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4593,3366,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4594,7914,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4595,2618,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4596,6436,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4597,4321,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4598,5700,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4599,3183,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4600,4234,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4601,4179,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4602,1762,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4603,1605,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4604,3968,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4605,4999,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4606,5690,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4607,1431,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4608,4126,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4609,5060,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4610,186,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4611,328,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4612,7375,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4613,5738,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4614,1819,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4615,1437,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4616,2471,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4617,5074,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4618,6599,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4619,4278,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4620,2424,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4621,3865,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4622,6757,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4623,5866,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4624,3154,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4625,5117,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4626,4917,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4627,776,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4628,480,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4629,3899,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4630,4628,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4631,948,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4632,624,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4633,1905,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4634,178,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4635,4184,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4636,2266,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4637,5216,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4638,7479,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4639,4554,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4640,5764,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4641,7367,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4642,4304,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4643,3997,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4644,4704,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4645,4219,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4646,6985,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4647,1317,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4648,7112,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4649,7274,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4650,301,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4651,690,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4652,4865,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4653,407,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4654,7004,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4655,518,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4656,3467,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4657,248,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4658,1475,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4659,739,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4660,6097,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4661,2616,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4662,2296,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4663,6645,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4664,5626,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4665,362,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4666,5670,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4667,1807,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4668,2724,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4669,932,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4670,1024,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4671,847,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4672,2103,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4673,5591,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4674,623,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4675,2395,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4676,1210,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4677,6386,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4678,3101,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4679,1278,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4680,802,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4681,2581,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4682,2411,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4683,1766,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4684,1110,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4685,5414,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4686,7493,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4687,6313,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4688,7931,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4689,4864,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4690,4691,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4691,5407,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4692,7455,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4693,2969,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4694,3805,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4695,5618,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4696,131,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4697,537,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4698,6814,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4699,4919,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4700,5465,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4701,6324,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4702,6026,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4703,646,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4704,6731,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4705,7081,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4706,2753,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4707,797,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4708,3857,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4709,5606,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4710,846,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4711,62,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4712,984,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4713,8180,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4714,233,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4715,2188,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4716,6525,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4717,5170,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4718,4772,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4719,7545,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4720,7656,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4721,2180,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4722,2595,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4723,1326,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4724,7018,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4725,699,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4726,3318,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4727,4515,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4728,4741,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4729,2020,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4730,3691,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4731,7518,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4732,581,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4733,7782,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4734,2777,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4735,3274,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4736,2196,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4737,7172,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4738,7826,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4739,2533,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4740,45,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4741,7122,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4742,7468,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4743,3959,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4744,400,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4745,2248,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4746,1198,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4747,2568,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4748,3516,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4749,5059,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4750,8155,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4751,3341,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4752,2522,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4753,1299,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4754,632,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4755,5882,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4756,7398,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4757,6930,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4758,2822,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4759,6518,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4760,1108,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4761,1789,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4762,2993,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4763,94,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4764,2301,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4765,6186,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4766,307,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4767,4129,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4768,4893,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4769,1128,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4770,970,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4771,1875,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4772,4867,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4773,4363,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
