customer_id,predicted_response_probability,actual_response,customer_rank
Customer 34340,0.00013477456776232448,no,32165
Customer 35836,0.00013477423433366575,no,32166
Customer 17630,0.0001347699643245052,no,32167
Customer 18048,0.00013476801553961954,no,32168
Customer 17375,0.00013476798034059133,no,32169
Customer 25823,0.00013476543540992363,no,32170
Customer 25821,0.00013476543540992363,no,32171
Customer 21177,0.00013475606661858742,no,32172
Customer 13925,0.00013475090805839583,no,32173
Customer 29421,0.00013475072581864731,no,32174
Customer 23667,0.0001347489787458648,no,32175
Customer 36290,0.0001347447064378966,no,32176
Customer 28780,0.00013474190040286887,no,32177
Customer 12159,0.00013473556859833075,no,32178
Customer 12089,0.00013473553166807779,no,32179
Customer 01920,0.00013472850938083317,no,32180
Customer 03238,0.00013472813321858493,no,32181
Customer 13548,0.00013471851326882645,no,32182
Customer 26426,0.00013471166545676527,no,32183
Customer 24392,0.00013470992340658872,no,32184
Customer 32348,0.0001347060529609843,no,32185
Customer 20203,0.0001347047895129389,no,32186
Customer 28756,0.00013470221471863529,no,32187
Customer 36164,0.00013469957928663104,no,32188
Customer 02687,0.0001346992474240239,no,32189
Customer 33219,0.00013469909620355915,no,32190
Customer 23976,0.0001346959060994708,no,32191
Customer 01155,0.0001346952128660135,no,32192
Customer 19273,0.0001346946477373795,no,32193
Customer 35225,0.00013469346049931202,no,32194
Customer 29881,0.0001346866513454642,no,32195
Customer 15249,0.00013468552303241726,no,32196
Customer 06615,0.0001346833386483884,no,32197
Customer 23206,0.00013468156773254825,no,32198
Customer 16164,0.00013467920177422918,no,32199
Customer 05365,0.00013467724275979654,no,32200
Customer 26383,0.00013467688786327137,no,32201
Customer 34013,0.00013466899631314373,no,32202
Customer 31687,0.00013466708806008658,no,32203
Customer 25697,0.00013466276503702702,no,32204
Customer 04946,0.00013465891527122484,no,32205
Customer 14297,0.00013465781982804318,no,32206
Customer 00331,0.00013465775313774677,no,32207
Customer 24523,0.00013465600464217112,no,32208
Customer 22443,0.0001346539483974935,no,32209
Customer 32097,0.0001346503695118258,no,32210
Customer 12725,0.00013464949845918843,no,32211
Customer 00926,0.00013464897076729968,no,32212
Customer 35125,0.0001346450247562407,no,32213
Customer 14550,0.00013464308723158135,no,32214
Customer 16176,0.00013464295897422872,no,32215
Customer 05484,0.00013464275464229673,no,32216
Customer 21755,0.00013464247599621199,no,32217
Customer 12744,0.00013464167847296597,no,32218
Customer 18552,0.0001346358581906837,no,32219
Customer 18573,0.0001346358581906837,no,32220
Customer 36021,0.00013462985993810007,no,32221
Customer 00840,0.00013462600735664442,no,32222
Customer 22250,0.00013462207884587025,no,32223
Customer 16024,0.00013462091995215006,no,32224
Customer 03793,0.00013461360893795806,no,32225
Customer 12576,0.00013461340723373489,no,32226
Customer 00881,0.00013461330882838082,no,32227
Customer 10488,0.00013461326534348948,no,32228
Customer 16666,0.00013460905937483507,no,32229
Customer 04473,0.00013460701478206516,no,32230
Customer 22526,0.00013460328915690714,no,32231
Customer 17196,0.000134601923483178,no,32232
Customer 31251,0.00013459734669110012,no,32233
Customer 04509,0.00013459431804502516,no,32234
Customer 36901,0.0001345828036912517,no,32235
Customer 19276,0.0001345812940264292,no,32236
Customer 22811,0.00013457675578851618,no,32237
Customer 22010,0.00013457525960268858,no,32238
Customer 15166,0.00013457429031551915,no,32239
Customer 18036,0.00013456718161796222,no,32240
Customer 17013,0.00013456338964468238,no,32241
Customer 19845,0.0001345628472338458,no,32242
Customer 31494,0.00013456129927762005,no,32243
Customer 00129,0.00013455428913663298,no,32244
Customer 12198,0.00013455397209763208,no,32245
Customer 25072,0.00013454632516188278,no,32246
Customer 14520,0.00013454061281210043,no,32247
Customer 32656,0.00013453635508279944,no,32248
Customer 16854,0.00013452876570553714,no,32249
Customer 12284,0.00013452849272359345,no,32250
Customer 21199,0.00013452234842481337,no,32251
Customer 21198,0.00013452234842481337,no,32252
Customer 09249,0.00013452208038403665,no,32253
Customer 33561,0.00013451934864187038,no,32254
Customer 22550,0.00013451869939724317,no,32255
Customer 35068,0.00013451163054322885,no,32256
Customer 25051,0.00013450873303456911,no,32257
Customer 35876,0.00013450831407764243,no,32258
Customer 01778,0.00013450692714508456,no,32259
Customer 33401,0.00013449861643287175,no,32260
Customer 27037,0.00013449584454299965,no,32261
Customer 03271,0.0001344939862839463,no,32262
Customer 22813,0.00013449138154242475,no,32263
Customer 07073,0.00013449018593902416,no,32264
Customer 01346,0.00013448952813745142,no,32265
Customer 24347,0.00013447811365122466,no,32266
Customer 05673,0.00013447704289175577,no,32267
Customer 13441,0.0001344732547965096,no,32268
Customer 18798,0.00013447184807147103,no,32269
Customer 30644,0.0001344699160536011,no,32270
Customer 35056,0.00013446433158939694,no,32271
Customer 08129,0.00013443742527359707,no,32272
Customer 21302,0.00013442561737888356,no,32273
Customer 21299,0.00013442561737888356,no,32274
Customer 26116,0.0001344237116534052,no,32275
Customer 26407,0.0001344209114208108,no,32276
Customer 30078,0.00013441937000920214,no,32277
Customer 27512,0.00013441384498911977,no,32278
Customer 15539,0.00013441202191401776,no,32279
Customer 20839,0.00013440931570740233,no,32280
Customer 28156,0.00013439558573516075,no,32281
Customer 07149,0.00013439470333811247,no,32282
Customer 04952,0.0001343897024449129,no,32283
Customer 24797,0.00013438599521590436,no,32284
Customer 01083,0.00013437983819755177,no,32285
Customer 00932,0.00013437983819755177,no,32286
Customer 06592,0.00013437843219291738,no,32287
Customer 32776,0.00013437704835054685,no,32288
Customer 00786,0.00013437687707615827,no,32289
Customer 24249,0.00013437412166610277,no,32290
Customer 19941,0.00013436925789327828,no,32291
Customer 07777,0.00013436798901638838,no,32292
Customer 14029,0.00013436706671047724,no,32293
Customer 22385,0.00013436357741610256,no,32294
Customer 01646,0.0001343624718260153,no,32295
Customer 12821,0.00013435982548264214,no,32296
Customer 12819,0.00013435982548264214,no,32297
Customer 03469,0.00013435788373662412,no,32298
Customer 04942,0.0001343413759185046,no,32299
Customer 01247,0.00013433950585948907,no,32300
Customer 28046,0.0001343359312523983,no,32301
Customer 21505,0.00013433540744540851,no,32302
Customer 27873,0.00013433100509470324,no,32303
Customer 17483,0.0001343303290077897,no,32304
Customer 23341,0.00013432721052807195,no,32305
Customer 19819,0.00013431870574399905,no,32306
Customer 23214,0.00013431702109640696,no,32307
Customer 23788,0.00013431666562674436,no,32308
Customer 10199,0.00013431652332250165,no,32309
Customer 34893,0.0001343150400179614,no,32310
Customer 35612,0.00013431239758172247,no,32311
Customer 35096,0.00013431047007162475,no,32312
Customer 31595,0.00013431016981128082,no,32313
Customer 06790,0.0001343099769563193,no,32314
Customer 14050,0.00013429893251969035,no,32315
Customer 36654,0.00013429414686740645,no,32316
Customer 03414,0.00013428925479076902,no,32317
Customer 30376,0.00013428605186736905,no,32318
Customer 22509,0.00013427292817432115,no,32319
Customer 19599,0.00013426806249336798,no,32320
Customer 34250,0.00013426734473968887,no,32321
Customer 05325,0.00013426674120708824,no,32322
Customer 01118,0.00013426624603440088,no,32323
Customer 26448,0.00013426366713892011,no,32324
Customer 27098,0.0001342625776125214,no,32325
Customer 31943,0.0001342613235179576,no,32326
Customer 25771,0.00013425714971665694,no,32327
Customer 18852,0.00013425585745836723,no,32328
Customer 30684,0.00013425058817837776,no,32329
Customer 33033,0.00013424825201956167,no,32330
Customer 34504,0.00013424514405578286,no,32331
Customer 12545,0.00013423233433584723,no,32332
Customer 32174,0.0001342263410253001,no,32333
Customer 13090,0.00013422331047470437,no,32334
Customer 27913,0.00013422256073434644,no,32335
Customer 02234,0.00013421964821524907,no,32336
Customer 16790,0.00013421577506433417,no,32337
Customer 04525,0.00013421119291259434,no,32338
Customer 13989,0.00013420943113740566,no,32339
Customer 13986,0.00013420943113740566,no,32340
Customer 13931,0.0001342093032930866,no,32341
Customer 15399,0.0001342055795952093,no,32342
Customer 32297,0.00013420492624845577,no,32343
Customer 15780,0.00013420417221622895,no,32344
Customer 25162,0.0001342011775223192,no,32345
Customer 02589,0.00013419898386756858,no,32346
Customer 17407,0.00013419859144775753,no,32347
Customer 34188,0.00013419490386719335,no,32348
Customer 12314,0.00013418954170797188,no,32349
Customer 06152,0.00013418314133666534,no,32350
Customer 10399,0.00013417442703591526,no,32351
Customer 12641,0.00013417244879662766,no,32352
Customer 31390,0.0001341717814729549,no,32353
Customer 26213,0.00013416606345479837,no,32354
Customer 27184,0.0001341579606313502,no,32355
Customer 09498,0.00013415491065075583,no,32356
Customer 19686,0.0001341406358032072,no,32357
Customer 08950,0.00013413794776338743,no,32358
Customer 02174,0.00013413657171504684,no,32359
Customer 23429,0.00013413173027585368,no,32360
Customer 35181,0.00013412139767315776,no,32361
Customer 14366,0.00013411977225715054,no,32362
Customer 03373,0.00013411818578982305,no,32363
Customer 33929,0.00013410983234433328,no,32364
Customer 12312,0.00013410575965334476,no,32365
Customer 04541,0.0001341033436659833,no,32366
Customer 01840,0.00013410026315865885,no,32367
Customer 30755,0.0001340987880940391,no,32368
Customer 33835,0.00013409712224648012,no,32369
Customer 14175,0.00013409289261004378,no,32370
Customer 22561,0.00013408855189834916,no,32371
Customer 13493,0.00013407978066983572,no,32372
Customer 18686,0.00013407750844305634,no,32373
Customer 07929,0.00013407491938443453,no,32374
Customer 14704,0.00013406716402307532,no,32375
Customer 02996,0.0001340653424278435,no,32376
Customer 36175,0.00013406465329891966,no,32377
Customer 27939,0.00013405805513173717,no,32378
Customer 03696,0.00013405113124557527,no,32379
Customer 14771,0.00013404598718139117,no,32380
Customer 07374,0.00013404411856298855,no,32381
Customer 25230,0.0001340415179475135,no,32382
Customer 12556,0.00013403569179732205,no,32383
Customer 14324,0.00013403169892592156,no,32384
Customer 02338,0.00013403140005438332,no,32385
Customer 02415,0.00013403140005438332,no,32386
Customer 34628,0.00013402631909258022,no,32387
Customer 06608,0.00013402453266386113,no,32388
Customer 16586,0.00013402073304667004,no,32389
Customer 06584,0.0001340133456188789,no,32390
Customer 26430,0.00013401195667188067,no,32391
Customer 08460,0.00013400455362508673,no,32392
Customer 17692,0.00013400233305944538,no,32393
Customer 23479,0.00013399540318673683,no,32394
Customer 13521,0.00013399266320660507,no,32395
Customer 06187,0.00013399202073002521,no,32396
Customer 22788,0.00013398868095271374,no,32397
Customer 25817,0.00013397610157412393,no,32398
Customer 28950,0.00013397450944443583,no,32399
Customer 28946,0.00013397450944443583,no,32400
Customer 00312,0.00013396278834762676,no,32401
Customer 21144,0.00013395973139461903,no,32402
Customer 27541,0.00013395860130576174,no,32403
Customer 21498,0.00013395780104737823,no,32404
Customer 07282,0.00013395695866757684,no,32405
Customer 22322,0.0001339541803861908,no,32406
Customer 32364,0.00013395350741121753,no,32407
Customer 19543,0.0001339534118673172,no,32408
Customer 19541,0.0001339534118673172,no,32409
Customer 19540,0.0001339534118673172,no,32410
Customer 25267,0.00013394806194205603,no,32411
Customer 25069,0.0001339451326062546,no,32412
Customer 02880,0.00013393791119384953,no,32413
Customer 12325,0.00013393396056914257,no,32414
Customer 17897,0.0001339328250912098,no,32415
Customer 31709,0.00013393099159817986,no,32416
Customer 03429,0.00013392770340498342,no,32417
Customer 07206,0.00013392566963536486,no,32418
Customer 04296,0.0001339232193196651,no,32419
Customer 36525,0.00013392281689703151,no,32420
Customer 11662,0.00013392259260986585,no,32421
Customer 01741,0.00013391761005793033,no,32422
Customer 34176,0.00013391596172931762,no,32423
Customer 25493,0.00013391516350375808,no,32424
Customer 20673,0.00013391465573577843,no,32425
Customer 28352,0.00013391288089455581,no,32426
Customer 21200,0.0001339115594650584,no,32427
Customer 11663,0.00013391030520866883,no,32428
Customer 35562,0.00013390815916954256,no,32429
Customer 23668,0.00013390741151484274,no,32430
Customer 33318,0.00013390309759874028,no,32431
Customer 31182,0.0001339010694541687,no,32432
Customer 32491,0.00013389631535430636,no,32433
Customer 06072,0.00013389229614436113,no,32434
Customer 31263,0.0001338909120127008,no,32435
Customer 31379,0.00013388519985110565,no,32436
Customer 12175,0.0001338823100715858,no,32437
Customer 12176,0.0001338823100715858,no,32438
Customer 34633,0.0001338819750802793,no,32439
Customer 00683,0.00013387909506996164,no,32440
Customer 08768,0.00013387522145311408,no,32441
Customer 25445,0.0001338741347174007,no,32442
Customer 29490,0.00013386882090921898,no,32443
Customer 08320,0.00013386839953937255,no,32444
Customer 01976,0.00013385748842226534,no,32445
Customer 36239,0.00013385211991804796,no,32446
Customer 20237,0.00013384940528718498,no,32447
Customer 02581,0.00013384706996136172,no,32448
Customer 29920,0.0001338425791545239,no,32449
Customer 23989,0.00013384174412489736,no,32450
Customer 34226,0.00013384171710876876,no,32451
Customer 01014,0.00013384068757942228,no,32452
Customer 34320,0.0001338338311081528,no,32453
Customer 12908,0.00013383203567045649,no,32454
Customer 12823,0.00013383203567045649,no,32455
Customer 00781,0.00013383084928896282,no,32456
Customer 31253,0.00013382960184976983,no,32457
Customer 18613,0.0001338262503826798,no,32458
Customer 16062,0.00013382538326474542,no,32459
Customer 16255,0.00013382538326474542,no,32460
Customer 32235,0.0001338162708885265,no,32461
Customer 25368,0.00013381453722998554,no,32462
Customer 27327,0.00013380927134262088,no,32463
Customer 03487,0.00013380857589498441,no,32464
Customer 22543,0.00013380785664400535,no,32465
Customer 22579,0.00013380785664400535,no,32466
Customer 24968,0.0001338045352434038,no,32467
Customer 02604,0.00013380334008804588,no,32468
Customer 06067,0.0001337975386118952,no,32469
Customer 16314,0.00013379737660919083,no,32470
Customer 09415,0.00013379693672345167,no,32471
Customer 17898,0.00013379313571295804,no,32472
Customer 03084,0.00013378616433150188,no,32473
Customer 19394,0.00013378599147544017,no,32474
Customer 16883,0.00013378161118339575,no,32475
Customer 33659,0.0001337809411095804,no,32476
Customer 25795,0.00013377786972043092,no,32477
Customer 17728,0.00013377725964031865,no,32478
Customer 01710,0.00013377611298271113,no,32479
Customer 21111,0.00013377549985255796,no,32480
Customer 28693,0.00013377460125717463,no,32481
Customer 27614,0.00013377437131767628,no,32482
Customer 00848,0.00013376969620857237,no,32483
Customer 06517,0.00013376829658694683,no,32484
Customer 06458,0.00013376829658694683,no,32485
Customer 04947,0.00013376689697996365,no,32486
Customer 04215,0.00013375917568342384,no,32487
Customer 20432,0.00013375675547962546,no,32488
Customer 05833,0.0001337532564890861,no,32489
Customer 17837,0.00013375104636779926,no,32490
Customer 01589,0.00013374814311113456,no,32491
Customer 23129,0.0001337469116823686,no,32492
Customer 09804,0.0001337432157394781,no,32493
Customer 07089,0.00013374244485174643,no,32494
Customer 30179,0.00013374136296649512,no,32495
Customer 17628,0.00013373921695352203,no,32496
Customer 12362,0.00013373591845252056,no,32497
Customer 23597,0.0001337294805814041,no,32498
Customer 19422,0.00013372768776865728,no,32499
Customer 22752,0.0001337245958202873,no,32500
Customer 07352,0.00013371541493101228,no,32501
Customer 21479,0.00013371285356744591,no,32502
Customer 36639,0.00013371062535133275,no,32503
Customer 19470,0.00013370847241211218,no,32504
Customer 25007,0.000133701064067113,no,32505
Customer 27497,0.0001337010468846507,no,32506
Customer 05588,0.0001336925471166735,no,32507
Customer 09003,0.00013369110611996827,no,32508
Customer 29582,0.00013368613162646173,no,32509
Customer 16261,0.00013368484475763257,no,32510
Customer 34025,0.00013368422357184058,no,32511
Customer 23263,0.00013368379539586487,no,32512
Customer 03750,0.000133681332412608,no,32513
Customer 12331,0.00013368016380414956,no,32514
Customer 00793,0.00013367741004422518,no,32515
Customer 07378,0.00013367433907290291,no,32516
Customer 24612,0.00013367321647742822,no,32517
Customer 02732,0.00013367321411960576,no,32518
Customer 25083,0.00013366473753960336,no,32519
Customer 29550,0.000133661398897899,no,32520
Customer 29553,0.000133661398897899,no,32521
Customer 09514,0.00013365993108442666,no,32522
Customer 07758,0.00013365199038234448,no,32523
Customer 15392,0.00013364428722013012,no,32524
Customer 00472,0.0001336434384297971,no,32525
Customer 01114,0.0001336419453434056,no,32526
Customer 22026,0.00013363572267964858,no,32527
Customer 05678,0.00013363428412734024,no,32528
Customer 21115,0.00013363123466960585,no,32529
Customer 13542,0.000133630302046264,no,32530
Customer 04506,0.00013362962864993882,no,32531
Customer 14037,0.00013362611916304434,no,32532
Customer 14063,0.00013362611916304434,no,32533
Customer 35048,0.0001336216524752294,no,32534
Customer 04835,0.00013361787119620807,no,32535
Customer 31960,0.0001336123549294808,no,32536
Customer 25785,0.00013360877378223228,no,32537
Customer 25506,0.00013360877378223228,no,32538
Customer 12581,0.0001335967323933762,no,32539
Customer 07950,0.00013359491475700979,no,32540
Customer 16013,0.0001335932790136686,no,32541
Customer 21487,0.00013359181745802444,no,32542
Customer 20421,0.00013358762421966332,no,32543
Customer 26269,0.00013358619865341467,no,32544
Customer 28446,0.0001335851745607565,no,32545
Customer 24419,0.0001335800432279863,no,32546
Customer 05137,0.0001335767040843379,no,32547
Customer 23288,0.0001335745210893502,no,32548
Customer 01298,0.00013357088880586125,no,32549
Customer 31124,0.00013354996761891688,no,32550
Customer 31118,0.00013354996761891688,no,32551
Customer 09756,0.00013354420601124057,no,32552
Customer 31663,0.0001335410960792293,no,32553
Customer 24417,0.00013353200781608484,no,32554
Customer 26572,0.0001335313242158257,no,32555
Customer 32470,0.00013352915273792687,no,32556
Customer 23866,0.00013352914601176574,no,32557
Customer 32038,0.00013352657185195454,no,32558
Customer 24609,0.00013352601153058494,no,32559
Customer 20387,0.0001335228093536714,no,32560
Customer 14244,0.00013352239613744854,no,32561
Customer 01601,0.00013352138418596817,no,32562
Customer 05736,0.00013352127731663984,no,32563
Customer 29701,0.00013352084607378263,no,32564
Customer 13585,0.00013351901435744912,no,32565
Customer 34860,0.00013350552277394462,no,32566
Customer 20404,0.00013350180745015847,no,32567
Customer 20406,0.00013350180745015847,no,32568
Customer 31497,0.00013350177439923,no,32569
Customer 13361,0.00013350035826527147,no,32570
Customer 26594,0.00013349677970481835,no,32571
Customer 22878,0.00013349266634973795,no,32572
Customer 35150,0.00013349155881238706,no,32573
Customer 03451,0.0001334914796235446,no,32574
Customer 25052,0.00013348901033629316,no,32575
Customer 22024,0.00013348715990780884,no,32576
Customer 24066,0.00013348397909947613,no,32577
Customer 00657,0.00013346936798178054,no,32578
Customer 17284,0.00013346734804699757,no,32579
Customer 22508,0.00013346518183686052,no,32580
Customer 30145,0.00013346139440563874,no,32581
Customer 07109,0.00013345642680004412,no,32582
Customer 22623,0.00013345031230512338,no,32583
Customer 09405,0.00013344718894146273,no,32584
Customer 20961,0.00013344674436137918,no,32585
Customer 08058,0.00013344658834325084,no,32586
Customer 18730,0.0001334453449347655,no,32587
Customer 28072,0.00013344222382155762,no,32588
Customer 12597,0.0001334417629755729,no,32589
Customer 21064,0.00013343219749643498,no,32590
Customer 20444,0.00013342875642674725,no,32591
Customer 31236,0.00013342774433532047,no,32592
Customer 24817,0.00013342117985502578,no,32593
Customer 24853,0.00013342117985502578,no,32594
Customer 25650,0.00013341576882439722,no,32595
Customer 26016,0.00013340874158889905,no,32596
Customer 22738,0.0001333966756189816,no,32597
Customer 23135,0.00013339475338423957,no,32598
Customer 15703,0.00013339377728264557,no,32599
Customer 06601,0.00013338052923381847,no,32600
Customer 25702,0.00013338037352789788,no,32601
Customer 21630,0.0001333747948088907,no,32602
Customer 07310,0.00013337134167256163,no,32603
Customer 10223,0.00013336352283091986,no,32604
Customer 35634,0.00013336269340429559,no,32605
Customer 31813,0.00013336073026289788,no,32606
Customer 29448,0.00013335885040998975,no,32607
Customer 02909,0.0001333579988399593,no,32608
Customer 05658,0.00013335453969093923,no,32609
Customer 22857,0.00013334870613731744,no,32610
Customer 13974,0.00013334639181655978,no,32611
Customer 11677,0.00013334439027003664,no,32612
Customer 13805,0.0001333353888419234,no,32613
Customer 09090,0.00013333322930049089,no,32614
Customer 05679,0.00013333220416372155,no,32615
Customer 09474,0.00013333216943320242,no,32616
Customer 33152,0.00013332797115431558,no,32617
Customer 36859,0.0001333190023032075,no,32618
Customer 09515,0.00013331686742962392,no,32619
Customer 15941,0.0001333032653316014,no,32620
Customer 31048,0.00013329852318103274,no,32621
Customer 15598,0.00013329154471191355,no,32622
Customer 07514,0.00013328561805523397,no,32623
Customer 03322,0.0001332837597527546,no,32624
Customer 00387,0.00013327122636608846,no,32625
Customer 14873,0.00013326407157929934,no,32626
Customer 01015,0.00013325811989582572,no,32627
Customer 10256,0.0001332572061072461,no,32628
Customer 28042,0.00013325710681637718,no,32629
Customer 04565,0.00013325286687516761,no,32630
Customer 04367,0.00013325191558092797,no,32631
Customer 36146,0.0001332493532506338,no,32632
Customer 21810,0.00013324696885309544,no,32633
Customer 00883,0.00013324551688195048,no,32634
Customer 13877,0.00013324548137758565,no,32635
Customer 31844,0.00013324168142967861,no,32636
Customer 06093,0.0001332337483889883,no,32637
Customer 34944,0.00013323293957423745,no,32638
Customer 19922,0.00013323287081474424,no,32639
Customer 19560,0.00013323000240681056,no,32640
Customer 17657,0.00013322974883698185,no,32641
Customer 24578,0.00013322968533067622,no,32642
Customer 37033,0.00013322671892700822,no,32643
Customer 12962,0.0001332194874227151,no,32644
Customer 07132,0.0001332184176514678,no,32645
Customer 26612,0.00013321732307608906,no,32646
Customer 22106,0.0001332104857802454,no,32647
Customer 20488,0.00013319733998622886,no,32648
Customer 23708,0.00013319517436004942,no,32649
Customer 02070,0.0001331918330004885,no,32650
Customer 25255,0.00013318977655342673,no,32651
Customer 29043,0.0001331827921840312,no,32652
Customer 22482,0.00013317759496500343,no,32653
Customer 25807,0.00013317046056199075,no,32654
Customer 07827,0.00013316878972087913,no,32655
Customer 22914,0.0001331653148114301,no,32656
Customer 33759,0.0001331618087943258,no,32657
Customer 35374,0.00013315411525427847,no,32658
Customer 13813,0.00013314999065866615,no,32659
Customer 32865,0.0001331461140264442,no,32660
Customer 23154,0.00013314068581981754,no,32661
Customer 31981,0.0001331395314705864,no,32662
Customer 14667,0.00013313828819749585,no,32663
Customer 21997,0.00013313568545023858,no,32664
Customer 29197,0.0001331348996046684,no,32665
Customer 05992,0.00013313041216763113,no,32666
Customer 35122,0.00013312523157176155,no,32667
Customer 16545,0.0001331247485619379,no,32668
Customer 19313,0.00013312050642756072,no,32669
Customer 19308,0.00013312050642756072,no,32670
Customer 20088,0.00013311742851609994,no,32671
Customer 23685,0.00013311670604250605,no,32672
Customer 23088,0.0001331155103047492,no,32673
Customer 02157,0.0001331106951529468,no,32674
Customer 29034,0.0001331068732678546,no,32675
Customer 34908,0.00013310483388295392,no,32676
Customer 29113,0.00013309820961588097,no,32677
Customer 13631,0.00013309405985308201,no,32678
Customer 20368,0.00013309141583955791,no,32679
Customer 34571,0.00013308627627699727,no,32680
Customer 28085,0.00013307971390240147,no,32681
Customer 02912,0.00013307883269067676,no,32682
Customer 05110,0.0001330755719918348,no,32683
Customer 09060,0.00013307408086480526,no,32684
Customer 05280,0.0001330722686344774,no,32685
Customer 19619,0.0001330687918673883,no,32686
Customer 30867,0.00013306647077943227,no,32687
Customer 06468,0.00013306463519175505,no,32688
Customer 07166,0.00013304321198174084,no,32689
Customer 24573,0.00013304105619298655,no,32690
Customer 15767,0.00013303903580451332,no,32691
Customer 30406,0.0001330341438000904,no,32692
Customer 07604,0.00013303169158391793,no,32693
Customer 33317,0.00013302446787176526,no,32694
Customer 00342,0.00013302309397879072,no,32695
Customer 24630,0.0001330213667060113,no,32696
Customer 07377,0.00013302088010417405,no,32697
Customer 30447,0.00013302053915902032,no,32698
Customer 05219,0.00013301804152592315,no,32699
Customer 13373,0.00013301732291506597,no,32700
Customer 22584,0.0001330171240809604,no,32701
Customer 20693,0.00013301447592431096,no,32702
Customer 11019,0.000133014422669038,no,32703
Customer 19964,0.0001330143405983782,no,32704
Customer 36285,0.00013301242560633924,no,32705
Customer 35668,0.0001330032015521298,no,32706
Customer 24433,0.0001329932145751571,no,32707
Customer 24221,0.0001329932145751571,no,32708
Customer 29791,0.00013298344552838928,no,32709
Customer 26785,0.00013295687141400128,no,32710
Customer 27440,0.00013294621616642276,no,32711
Customer 29684,0.00013294446797440661,no,32712
Customer 29812,0.00013294427769499386,no,32713
Customer 26224,0.0001329367227272722,no,32714
Customer 00420,0.00013293474739268385,no,32715
Customer 34784,0.00013293417644403419,no,32716
Customer 24272,0.00013292862187263275,no,32717
Customer 17258,0.00013292842604019757,no,32718
Customer 32750,0.00013292753583527228,no,32719
Customer 30926,0.0001329190655551273,no,32720
Customer 31271,0.00013291666610838515,no,32721
Customer 19684,0.0001329163750974611,no,32722
Customer 06000,0.00013291207629159745,no,32723
Customer 28657,0.00013289942105652408,no,32724
Customer 23455,0.00013289379587071956,no,32725
Customer 20835,0.0001328886252658559,no,32726
Customer 14807,0.0001328770719504692,no,32727
Customer 22239,0.00013287552949997467,no,32728
Customer 21524,0.00013287488329071791,no,32729
Customer 10274,0.00013287146279055087,no,32730
Customer 21482,0.00013286475481878902,no,32731
Customer 29534,0.00013286121332942822,no,32732
Customer 04182,0.0001328596581127766,no,32733
Customer 25572,0.00013285815827105828,no,32734
Customer 18421,0.00013285790766515734,no,32735
Customer 01569,0.00013285709964775452,no,32736
Customer 21818,0.00013285698462082405,no,32737
Customer 23245,0.00013285654396194587,no,32738
Customer 29080,0.00013285568409504166,no,32739
Customer 28914,0.00013285568409504166,no,32740
Customer 33395,0.00013284902101556452,no,32741
Customer 15693,0.00013284723273218334,no,32742
Customer 16804,0.0001328394906605402,no,32743
Customer 12536,0.00013283504672336325,no,32744
Customer 26163,0.00013281921753569142,no,32745
Customer 21493,0.00013281697659058388,no,32746
Customer 20375,0.0001328128076700363,no,32747
Customer 19479,0.00013281262478511994,no,32748
Customer 15238,0.00013281057924181095,no,32749
Customer 13997,0.00013281055799010047,no,32750
Customer 15373,0.00013280674658743309,no,32751
Customer 08151,0.0001328056808905906,no,32752
Customer 16252,0.00013280381432074397,no,32753
Customer 12237,0.00013280035729047515,no,32754
Customer 19211,0.00013279406738089932,no,32755
Customer 06221,0.0001327887074434218,no,32756
Customer 09656,0.0001327745294648695,no,32757
Customer 25397,0.0001327745079561957,no,32758
Customer 25400,0.0001327745079561957,no,32759
Customer 14674,0.00013276404636189233,no,32760
Customer 17163,0.00013275711472972887,no,32761
Customer 26529,0.0001327459101697258,no,32762
Customer 01348,0.00013274482077026777,no,32763
Customer 06318,0.00013274095655825804,no,32764
Customer 18908,0.00013273630103613582,no,32765
Customer 07501,0.0001327358443266474,no,32766
Customer 19319,0.00013273325119506974,no,32767
Customer 29395,0.0001327318093638974,no,32768
Customer 07440,0.00013272986532419676,no,32769
Customer 22989,0.0001327284561972121,no,32770
Customer 07123,0.00013272635926068793,no,32771
Customer 27568,0.0001327236887936452,no,32772
Customer 07555,0.00013272241490822008,no,32773
Customer 35470,0.00013271958658392488,no,32774
Customer 27969,0.00013271747657486613,no,32775
Customer 27970,0.00013271747657486613,no,32776
Customer 33385,0.00013271628492867113,no,32777
Customer 14228,0.0001327153460798717,no,32778
Customer 31969,0.00013271473091464915,no,32779
Customer 35288,0.00013270876375499492,no,32780
Customer 04992,0.00013269803898889032,no,32781
Customer 05139,0.00013269783100146405,no,32782
Customer 24182,0.00013269517073821204,no,32783
Customer 24203,0.00013269517073821204,no,32784
Customer 05989,0.0001326916703611787,no,32785
Customer 29079,0.00013268517887928677,no,32786
Customer 22182,0.0001326835836118245,no,32787
Customer 00121,0.0001326834449043314,no,32788
Customer 12889,0.00013268105315614458,no,32789
Customer 22804,0.00013268072697555154,no,32790
Customer 23955,0.0001326798107072105,no,32791
Customer 13288,0.00013266371950691684,no,32792
Customer 32870,0.00013266330317249006,no,32793
Customer 26044,0.00013266120186500977,no,32794
Customer 33987,0.00013265940814289126,no,32795
Customer 31717,0.00013265503744769268,no,32796
Customer 17303,0.00013265063033100763,no,32797
Customer 05146,0.000132646636541689,no,32798
Customer 01762,0.0001326447063694274,no,32799
